ANO;PERIODO;REPRESENTANTE;CLIENTE;DATAFATURAMENTO;DATAVENCIMENTO;DATAPAGAMENTO;NOTA;SERIE;FATURA;TIPO;PARCELA;VALOR;VALID_COM;VALOR_COM_2;Processo da Comissao;Estorno Inadimplecia?
20;5;98755;94565;29/11/2019;27/05/2020;28/05/2020;1872938;1;30099601;RI;6;163,25;0,08;13,06;Parcelas Pagas no Mês                                                 ; 
20;5;98755;28916;22/11/2019;20/05/2020;05/05/2020;1866540;1;29590001;RI;6;10,62;0,09;0,9558;Parcelas Pagas no Mês                                                 ; 
20;5;98755;28916;27/12/2019;10/05/2020;05/05/2020;1895615;1;31710601;RI;4;258,53;0,09;23,2677;Parcelas Pagas no Mês                                                 ; 
20;5;98755;48174;24/01/2020;23/05/2020;27/05/2020;1918637;1;33027401;RI;4;500,4;0,07;35,028;Parcelas Pagas no Mês                                                 ; 
20;5;98755;48174;21/02/2020;21/05/2020;21/05/2020;1946625;1;34713301;RI;3;192;0,07;13,44;Parcelas Pagas no Mês                                                 ; 
20;5;98755;48174;12/11/2019;10/05/2020;12/05/2020;1858383;1;28938501;RI;6;1048,98;0,08;83,9184;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94148;24/01/2020;23/05/2020;26/05/2020;1917609;1;32960801;RI;4;294,8;0,07;20,636;Parcelas Pagas no Mês                                                 ; 
20;5;98755;16309;12/11/2018;12/03/2019;06/05/2020;1581667;1;6850901;RI;4;220,19;0,08;17,6152;Parcelas Pagas no Mês                                                 ; 
20;5;98755;83029;15/02/2020;15/05/2020;18/05/2020;1939713;1;34322501;RI;3;320,88;0,08;25,6704;Parcelas Pagas no Mês                                                 ; 
20;5;98755;83029;20/12/2019;18/05/2020;19/05/2020;1891339;1;31405201;RI;5;319,04;0,07;22,3328;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94084;26/11/2019;24/05/2020;12/05/2020;1870202;1;29878101;RI;6;501,6;0,07;35,112;Parcelas Pagas no Mês                                                 ; 
20;5;98755;81632;26/02/2020;26/04/2020;18/05/2020;1950660;1;35007601;RI;2;109,08;0,09;9,8172;Parcelas Pagas no Mês                                                 ; 
20;5;98755;81632;26/02/2020;10/07/2020;27/05/2020;1950660;1;35007601;RI;3;109,09;0,09;9,8181;Parcelas Pagas no Mês                                                 ; 
20;5;98755;84357;27/11/2019;25/05/2020;26/05/2020;1871279;1;29959001;RI;6;294,8;0,07;20,636;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94276;08/11/2019;06/05/2020;07/05/2020;1855680;1;28757801;RI;6;1610,01;0,08;128,8008;Parcelas Pagas no Mês                                                 ; 
20;5;98755;155905;28/11/2019;26/05/2020;27/05/2020;1872321;1;30050001;RI;5;560,15;0,08;44,812;Parcelas Pagas no Mês                                                 ; 
20;5;98755;90028;13/12/2019;11/05/2020;05/05/2020;1884863;1;30992101;RI;5;24,65;0,07;1,7255;Parcelas Pagas no Mês                                                 ; 
20;5;98755;48938;30/01/2020;23/06/2020;18/05/2020;1922791;1;33359301;RI;1;367,49;0,08;29,3992;Parcelas Pagas no Mês                                                 ; 
20;5;98755;98364;20/02/2020;20/05/2020;20/05/2020;1944372;1;34598901;RI;3;148;0,07;10,36;Parcelas Pagas no Mês                                                 ; 
20;5;98755;98364;21/11/2019;19/05/2020;19/05/2020;1866246;1;29561401;RI;6;1236,93;0,07;86,5851;Parcelas Pagas no Mês                                                 ; 
20;5;98755;86464;05/11/2019;03/05/2020;05/05/2020;1852499;1;28535601;RI;5;576,44;0,08;46,1152;Parcelas Pagas no Mês                                                 ; 
20;5;98755;42552;22/11/2019;05/05/2020;07/05/2020;1866619;1;29597301;RI;5;568,16;0,08;45,4528;Parcelas Pagas no Mês                                                 ; 
20;5;98755;27047;05/11/2019;18/05/2020;18/05/2020;1852635;1;28542301;RI;6;716,83;0,08;57,3464;Parcelas Pagas no Mês                                                 ; 
20;5;98755;27047;28/11/2019;11/05/2020;13/05/2020;1872721;1;30079901;RI;5;103,56;0,08;8,2848;Parcelas Pagas no Mês                                                 ; 
20;5;98755;69578;13/02/2020;13/05/2020;15/05/2020;1937465;1;34232601;RI;3;640,9;0,08;51,272;Parcelas Pagas no Mês                                                 ; 
20;5;98755;69578;11/11/2019;09/05/2020;13/05/2020;1858158;1;28936501;RI;5;431,23;0,08;34,4984;Parcelas Pagas no Mês                                                 ; 
20;5;98755;113862;12/03/2020;11/05/2020;07/05/2020;1966695;1;35716001;RI;2;47,81;0,08;3,8248;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94285;11/03/2020;10/05/2020;12/05/2020;1965933;1;35682001;RI;2;448,29;0,08;35,8632;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94719;23/01/2020;22/05/2020;25/05/2020;1917559;1;32956401;RI;4;507,78;0,07;35,5446;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94719;20/02/2020;20/05/2020;21/05/2020;1945136;1;34652301;RI;3;141,87;0,07;9,9309;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94575;03/12/2019;01/05/2020;05/05/2020;1874953;1;30270501;RI;5;409,17;0,08;32,7336;Parcelas Pagas no Mês                                                 ; 
20;5;98755;95267;06/02/2020;06/05/2020;07/05/2020;1929387;1;33812401;RI;3;23;0,1;2,3;Parcelas Pagas no Mês                                                 ; 
20;5;98755;93695;05/03/2020;04/05/2020;05/05/2020;1959257;1;35345001;RI;2;767,88;0,08;61,4304;Parcelas Pagas no Mês                                                 ; 
20;5;98755;98359;08/11/2019;06/05/2020;07/05/2020;1856597;1;28809001;RI;6;882,73;0,08;70,6184;Parcelas Pagas no Mês                                                 ; 
20;5;98755;98359;23/12/2019;21/05/2020;22/05/2020;1892874;1;31528601;RI;5;14,45;0,09;1,3005;Parcelas Pagas no Mês                                                 ; 
20;5;98755;98359;12/02/2020;12/05/2020;13/05/2020;1935014;1;34131701;RI;1;193,13;0,1;19,313;Parcelas Pagas no Mês                                                 ; 
20;5;98755;95088;18/02/2020;18/05/2020;19/05/2020;1941738;1;34437001;RI;3;504,9;0,08;40,392;Parcelas Pagas no Mês                                                 ; 
20;5;98755;90563;07/02/2020;06/06/2020;28/05/2020;1931239;1;33939601;RI;4;1203,6;0,08;96,288;Parcelas Pagas no Mês                                                 ; 
20;5;98755;90563;15/02/2020;15/05/2020;13/05/2020;1939456;1;34320101;RI;3;534,23;0,08;42,7384;Parcelas Pagas no Mês                                                 ; 
20;5;98755;90563;04/03/2020;02/06/2020;28/05/2020;1959143;1;35337301;RI;3;253,41;0,09;22,8069;Parcelas Pagas no Mês                                                 ; 
20;5;98755;90563;19/12/2019;17/05/2020;13/05/2020;1889087;1;31265301;RI;5;356,58;0,08;28,5264;Parcelas Pagas no Mês                                                 ; 
20;5;98755;98749;05/03/2020;04/05/2020;05/05/2020;1959339;1;35352601;RI;2;258,93;0,07;18,1251;Parcelas Pagas no Mês                                                 ; 
20;5;98755;98749;21/02/2020;21/05/2020;22/05/2020;1945331;1;34666301;RI;3;129,07;0,08;10,3256;Parcelas Pagas no Mês                                                 ; 
20;5;98755;90563;21/02/2020;21/05/2020;20/05/2020;1945617;1;34675801;RI;3;65,96;0,08;5,2768;Parcelas Pagas no Mês                                                 ; 
20;5;98755;98749;28/11/2019;26/05/2020;27/05/2020;1872786;1;30088801;RI;6;10;0,07;0,7;Parcelas Pagas no Mês                                                 ; 
20;5;98755;98749;10/02/2020;10/05/2020;12/05/2020;1931958;1;33979401;RI;3;1819,1;0,07;127,337;Parcelas Pagas no Mês                                                 ; 
20;5;98755;82423;30/10/2019;27/04/2020;08/05/2020;1847911;1;28209201;RI;6;360,54;0,08;28,8432;Parcelas Pagas no Mês                                                 ; 
20;5;98755;111064;21/02/2020;21/05/2020;19/05/2020;1945592;1;34673301;RI;3;174,92;0,08;13,9936;Parcelas Pagas no Mês                                                 ; 
20;5;98755;111064;13/02/2020;13/05/2020;11/05/2020;1936190;1;34185901;RI;3;2590,09;0,08;207,2072;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94952;18/02/2020;18/05/2020;19/05/2020;1941737;1;34436901;RI;3;558,88;0,08;44,7104;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94566;11/10/2019;08/05/2020;11/05/2020;1831411;1;26910601;RI;6;424,8;0,07;29,736;Parcelas Pagas no Mês                                                 ; 
20;5;98755;96080;20/09/2019;17/05/2020;05/05/2020;1811871;1;25509301;RI;8;768,72;0,08;61,4976;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94758;13/12/2019;11/05/2020;12/05/2020;1884352;1;30965001;RI;5;14,45;0,09;1,3005;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94758;20/01/2020;19/05/2020;20/05/2020;1913271;1;32662201;RI;4;12,04;0,08;0,9632;Parcelas Pagas no Mês                                                 ; 
20;5;98755;96080;17/12/2019;15/05/2020;05/05/2020;1887373;1;31150101;RI;5;22,1;0,1;2,21;Parcelas Pagas no Mês                                                 ; 
20;5;98755;95025;22/11/2019;20/05/2020;19/05/2020;1866515;1;29587501;RI;6;957,48;0,09;86,1732;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94158;27/02/2020;27/05/2020;28/05/2020;1951870;1;35084001;RI;3;14,66;0,08;1,1728;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94158;17/12/2019;15/05/2020;18/05/2020;1887416;1;31154401;RI;5;414,66;0,08;33,1728;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94477;12/02/2020;12/05/2020;22/05/2020;1935047;1;34135001;RI;1;1044,65;0,08;83,572;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94477;27/02/2020;27/05/2020;28/05/2020;1950981;1;35026801;RI;3;31,87;0,08;2,5496;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94477;06/03/2020;05/05/2020;06/05/2020;1960859;1;35423201;RI;2;34;0,08;2,72;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94477;12/02/2020;12/05/2020;07/05/2020;1935047;1;34135001;RI;3;1044,65;0,08;83,572;Parcelas Pagas no Mês                                                 ; 
20;5;98755;87812;06/03/2020;05/05/2020;05/05/2020;1961368;1;35458801;RI;2;197,8;0,08;15,824;Parcelas Pagas no Mês                                                 ; 
20;5;98755;87812;29/02/2020;29/05/2020;19/05/2020;1954404;1;35182901;RI;3;732,7;0,08;58,616;Parcelas Pagas no Mês                                                 ; 
20;5;98755;98108;03/02/2020;03/05/2020;05/05/2020;1925455;1;33542001;RI;3;32,46;0,08;2,5968;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94464;05/03/2020;04/05/2020;05/05/2020;1960633;1;35401501;RI;2;15,13;0,08;1,2104;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94465;22/01/2020;06/05/2020;07/05/2020;1915382;1;32811701;RI;3;1074,54;0,08;85,9632;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94464;05/02/2020;05/05/2020;08/05/2020;1928650;1;33770001;RI;3;31,45;0,08;2,516;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94464;20/02/2020;20/05/2020;20/05/2020;1945134;1;34652101;RI;3;21,82;0,08;1,7456;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94464;22/01/2020;21/05/2020;22/05/2020;1915381;1;32811601;RI;4;1074,53;0,08;85,9624;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94465;21/02/2020;21/05/2020;22/05/2020;1946090;1;34701401;RI;3;21,82;0,08;1,7456;Parcelas Pagas no Mês                                                 ; 
20;5;98755;80905;09/03/2020;08/05/2020;08/05/2020;1962429;1;35509501;RI;2;175;0,1;17,5;Parcelas Pagas no Mês                                                 ; 
20;5;98755;51439;19/02/2020;19/05/2020;18/05/2020;1943448;1;34531001;RI;3;46,26;0,08;3,7008;Parcelas de Acordo Pagas no Mês                                       ; 
20;5;98755;82520;22/11/2019;20/05/2020;21/05/2020;1866543;1;29590301;RI;6;25,5;0,1;2,55;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94718;11/12/2019;09/05/2020;12/05/2020;1882637;1;30838501;RI;5;97;0,07;6,79;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94036;23/12/2019;21/05/2020;22/05/2020;1891964;1;31467501;RI;5;87,2;0,07;6,104;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94036;04/11/2019;02/05/2020;05/05/2020;1851297;1;28454401;RI;6;232,8;0,07;16,296;Parcelas Pagas no Mês                                                 ; 
20;5;98755;95469;22/01/2020;21/05/2020;22/05/2020;1915006;1;32789801;RI;4;310,11;0,08;24,8088;Parcelas Pagas no Mês                                                 ; 
20;5;98755;98750;11/02/2020;11/05/2020;12/05/2020;1933986;1;34088901;RI;3;1275,6;0,07;89,292;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94484;06/03/2020;05/05/2020;06/05/2020;1960860;1;35423301;RI;2;27,13;0,07;1,8991;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94484;31/10/2019;13/05/2020;12/05/2020;1848545;1;28229601;RI;6;605,86;0,07;42,4102;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94484;05/02/2020;05/05/2020;06/05/2020;1927739;1;33710001;RI;3;32,46;0,08;2,5968;Parcelas Pagas no Mês                                                 ; 
20;5;98755;95821;09/11/2019;07/05/2020;08/05/2020;1856830;1;28828401;RI;6;354,59;0,08;28,3672;Parcelas Pagas no Mês                                                 ; 
20;5;98755;95374;21/11/2019;19/05/2020;20/05/2020;1866314;1;29569401;RI;6;571,06;0,08;45,6848;Parcelas Pagas no Mês                                                 ; 
20;5;98755;98750;23/12/2019;21/05/2020;22/05/2020;1893018;1;31542001;RI;5;77,92;0,08;6,2336;Parcelas Pagas no Mês                                                 ; 
20;5;98755;94484;20/02/2020;05/05/2020;06/05/2020;1945126;1;34651301;RI;2;21,82;0,08;1,7456;Parcelas Pagas no Mês                                                 ; 
20;5;98755;98750;05/03/2020;04/05/2020;05/05/2020;1959443;1;35357001;RI;2;133,07;0,07;9,3149;Parcelas Pagas no Mês                                                 ; 
20;5;89564;80633;21/11/2019;23/04/2020;12/05/2020;1865885;1;29526601;RI;4;218,37;0,09;19,6533;Parcelas Pagas no Mês                                                 ; 
20;5;89564;80782;18/12/2019;16/05/2020;19/05/2020;1887877;1;31177801;RI;5;567,3;0,09;51,057;Parcelas Pagas no Mês                                                 ; 
20;5;89564;88497;23/12/2019;21/05/2020;05/05/2020;1892998;1;31540001;RI;5;101,2;0,1;10,12;Parcelas Pagas no Mês                                                 ; 
20;5;89564;80547;03/12/2019;01/05/2020;05/05/2020;1875537;1;30318101;RI;5;505,83;0,1;50,583;Parcelas Pagas no Mês                                                 ; 
20;5;89564;80547;30/12/2019;13/05/2020;14/05/2020;1897301;1;31855201;RI;4;191,11;0,1;19,111;Parcelas Pagas no Mês                                                 ; 
20;5;89564;87116;21/02/2020;21/05/2020;22/05/2020;1946886;1;34735401;RI;3;123;0,09;11,07;Parcelas Pagas no Mês                                                 ; 
20;5;89564;80526;26/02/2020;26/05/2020;06/05/2020;1950315;1;34972801;RI;3;101,83;0,08;8,1464;Parcelas Pagas no Mês                                                 ; 
20;5;89564;80526;26/02/2020;25/06/2020;28/05/2020;1950315;1;34972801;RI;4;101,83;0,08;8,1464;Parcelas Pagas no Mês                                                 ; 
20;5;89564;80526;17/02/2020;17/05/2020;06/05/2020;1940490;1;34364601;RI;3;1194,3;0,09;107,487;Parcelas Pagas no Mês                                                 ; 
20;5;89564;88691;23/12/2019;21/05/2020;21/05/2020;1893095;1;31550701;RI;5;36,55;0,09;3,2895;Parcelas Pagas no Mês                                                 ; 
20;5;89564;85820;21/02/2020;21/05/2020;22/05/2020;1946894;1;34736201;RI;3;240,67;0,1;24,067;Parcelas Pagas no Mês                                                 ; 
20;5;89564;89420;23/12/2019;21/05/2020;19/05/2020;1893130;1;31560801;RI;5;107,91;0,09;9,7119;Parcelas Pagas no Mês                                                 ; 
20;5;89564;85820;22/01/2020;21/05/2020;22/05/2020;1915867;1;32843001;RI;4;1291;0,1;129,1;Parcelas Pagas no Mês                                                 ; 
20;5;89564;85820;25/02/2020;25/05/2020;26/05/2020;1948647;1;34880401;RI;3;80,8;0,1;8,08;Parcelas Pagas no Mês                                                 ; 
20;5;89564;82915;19/11/2019;17/05/2020;20/05/2020;1863107;1;29309401;RI;6;1154,1;0,09;103,869;Parcelas Pagas no Mês                                                 ; 
20;5;89564;82915;24/12/2019;22/05/2020;25/05/2020;1893750;1;31576601;RI;5;160,2;0,09;14,418;Parcelas Pagas no Mês                                                 ; 
20;5;89564;215071;18/03/2020;17/05/2020;20/05/2020;1971755;1;35930701;RI;2;601,33;0,1;60,133;Parcelas Pagas no Mês                                                 ; 
20;5;89564;16927;19/12/2019;17/05/2020;19/05/2020;1889071;1;31263801;RI;5;228,15;0,09;20,5335;Parcelas Pagas no Mês                                                 ; 
20;5;89564;89750;24/02/2020;24/05/2020;19/05/2020;1947150;1;34761801;RI;3;407,25;0,09;36,6525;Parcelas Pagas no Mês                                                 ; 
20;5;89564;89750;12/11/2019;10/05/2020;05/05/2020;1858413;1;28939501;RI;6;543,16;0,1;54,316;Parcelas Pagas no Mês                                                 ; 
20;5;89564;14714;04/12/2019;02/05/2020;05/05/2020;1877195;1;30425601;RI;5;352,8;0,09;31,752;Parcelas Pagas no Mês                                                 ; 
20;5;89564;70948;21/11/2019;12/05/2020;13/05/2020;1865082;1;29479101;RI;4;153,8;0,1;15,38;Parcelas Pagas no Mês                                                 ; 
20;5;89564;89015;11/03/2020;25/05/2020;26/05/2020;1965457;1;35657801;RI;2;268,55;0,09;24,1695;Parcelas Pagas no Mês                                                 ; 
20;5;89564;89559;28/02/2020;28/05/2020;28/05/2020;1952423;1;35121301;RI;3;35,77;0,09;3,2193;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86625;08/11/2019;06/05/2020;07/05/2020;1855661;1;28755901;RI;6;603,5;0,1;60,35;Parcelas Pagas no Mês                                                 ; 
20;5;89564;89559;05/03/2020;04/05/2020;05/05/2020;1959238;1;35343101;RI;2;39,83;0,09;3,5847;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86216;23/12/2019;21/05/2020;22/05/2020;1892793;1;31520201;RI;5;80;0,1;8;Parcelas Pagas no Mês                                                 ; 
20;5;89564;91564;05/03/2020;04/05/2020;05/05/2020;1959272;1;35346601;RI;2;148,8;0,1;14,88;Parcelas Pagas no Mês                                                 ; 
20;5;89564;81085;18/03/2020;17/05/2020;19/05/2020;1971718;1;35927001;RI;2;542,92;0,09;48,8628;Parcelas Pagas no Mês                                                 ; 
20;5;89564;81951;24/02/2020;24/05/2020;26/05/2020;1947343;1;34781101;RI;3;322,84;0,1;32,284;Parcelas Pagas no Mês                                                 ; 
20;5;89564;80299;20/01/2020;19/05/2020;20/05/2020;1912095;1;32582201;RI;4;176,4;0,09;15,876;Parcelas Pagas no Mês                                                 ; 
20;5;89564;80548;27/01/2020;26/05/2020;27/05/2020;1919827;1;33132801;RI;3;583,84;0,1;58,384;Parcelas Pagas no Mês                                                 ; 
20;5;89564;93191;11/03/2020;25/05/2020;26/05/2020;1965170;1;35642001;RI;2;268,55;0,09;24,1695;Parcelas Pagas no Mês                                                 ; 
20;5;89564;84469;14/10/2019;11/04/2020;11/05/2020;1833428;1;27060001;RI;6;337,5;0,1;33,75;Parcelas Pagas no Mês                                                 ; 
20;5;89564;94948;09/03/2020;08/05/2020;15/05/2020;1963484;1;35555301;RI;2;730,95;0,09;65,7855;Parcelas Pagas no Mês                                                 ; 
20;5;89564;84440;01/10/2019;29/04/2020;26/05/2020;1821190;1;26182901;RI;5;1196,33;0,1;119,633;Parcelas Pagas no Mês                                                 ; 
20;5;89564;84440;22/01/2020;21/05/2020;21/05/2020;1914744;1;32767701;RI;4;185,8;0,1;18,58;Parcelas Pagas no Mês                                                 ; 
20;5;89564;88245;23/12/2019;21/05/2020;22/05/2020;1892745;1;31515501;RI;5;178,34;0,1;17,834;Parcelas Pagas no Mês                                                 ; 
20;5;89564;88245;06/11/2019;04/05/2020;05/05/2020;1853652;1;28611701;RI;6;238,13;0,09;21,4317;Parcelas Pagas no Mês                                                 ; 
20;5;89564;89303;30/11/2019;28/05/2020;29/05/2020;1873756;1;30162201;RI;6;226,67;0,08;18,1336;Parcelas Pagas no Mês                                                 ; 
20;5;89564;80695;18/12/2019;16/05/2020;20/05/2020;1887702;1;31169101;RI;5;126,35;0,1;12,635;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86150;27/02/2020;27/05/2020;26/05/2020;1951464;1;35061901;RI;3;88,5;0,1;8,85;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86150;24/12/2019;22/05/2020;22/05/2020;1893389;1;31566401;RI;5;70,3;0,1;7,03;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86221;06/03/2020;05/05/2020;05/05/2020;1960916;1;35428901;RI;2;183,4;0,1;18,34;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86324;04/11/2019;02/05/2020;05/05/2020;1851546;1;28479201;RI;5;714,8;0,1;71,48;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86324;26/02/2020;26/05/2020;26/05/2020;1948821;1;34896101;RI;3;173,33;0,1;17,333;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86285;23/11/2019;21/05/2020;22/05/2020;1867837;1;29699301;RI;6;1674,07;0,08;133,9256;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86324;17/01/2020;01/05/2020;05/05/2020;1911353;1;32522101;RI;3;783,67;0,1;78,367;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86285;05/03/2020;04/05/2020;05/05/2020;1960030;1;35383901;RI;2;250,38;0,08;20,0304;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86285;23/12/2019;21/05/2020;22/05/2020;1892977;1;31542601;RI;5;185,74;0,08;14,8592;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86285;15/02/2020;15/05/2020;18/05/2020;1938943;1;34304301;RI;3;2279,42;0,08;182,3536;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86285;03/12/2019;01/05/2020;05/05/2020;1874922;1;30266201;RI;5;204,42;0,08;16,3536;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86047;23/12/2019;21/05/2020;06/05/2020;1892516;1;31508001;RI;5;202,96;0,1;20,296;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86356;20/02/2020;05/05/2020;06/05/2020;1945245;1;34663201;RI;2;892,61;0,09;80,3349;Parcelas Pagas no Mês                                                 ; 
20;5;89564;84945;12/02/2020;12/05/2020;13/05/2020;1934198;1;34092501;RI;3;4180,5;0,09;376,245;Parcelas Pagas no Mês                                                 ; 
20;5;89564;84945;24/02/2020;09/05/2020;12/05/2020;1947590;1;34805801;RI;2;98,82;0,1;9,882;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86219;12/12/2019;10/05/2020;15/05/2020;1883281;1;30887401;RI;5;624,3;0,09;56,187;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86219;24/02/2020;24/05/2020;26/05/2020;1946994;1;34746201;RI;3;259,8;0,09;23,382;Parcelas Pagas no Mês                                                 ; 
20;5;89564;81133;24/01/2020;08/05/2020;22/05/2020;1917772;1;32969701;RI;3;772,51;0,09;69,5259;Parcelas Pagas no Mês                                                 ; 
20;5;89564;84946;21/02/2020;21/05/2020;12/05/2020;1945825;1;34692601;RI;3;751,92;0,09;67,6728;Parcelas Pagas no Mês                                                 ; 
20;5;89564;84610;12/02/2019;12/06/2019;19/05/2020;1641618;1;12180501;RI;4;40,29;0,1;4,029;Parcelas de Acordo Pagas no Mês                                       ; 
20;5;89564;84610;12/02/2019;11/08/2019;19/05/2020;1641618;1;12180501;RI;6;40,29;0,1;4,029;Parcelas de Acordo Pagas no Mês                                       ; 
20;5;89564;84610;12/02/2019;12/07/2019;19/05/2020;1641618;1;12180501;RI;1;40,29;0,1;4,029;Parcelas de Acordo Pagas no Mês                                       ; 
20;5;89564;81084;30/11/2019;28/05/2020;28/05/2020;1873956;1;30182201;RI;6;208,95;0,09;18,8055;Parcelas Pagas no Mês                                                 ; 
20;5;89564;81084;06/01/2020;05/05/2020;05/05/2020;1900702;1;32092701;RI;4;650,85;0,09;58,5765;Parcelas Pagas no Mês                                                 ; 
20;5;89564;82917;24/02/2020;24/05/2020;26/05/2020;1947169;1;34763701;RI;3;446,1;0,09;40,149;Parcelas Pagas no Mês                                                 ; 
20;5;89564;82917;26/02/2020;26/04/2020;05/05/2020;1949870;1;34958701;RI;2;194,7;0,09;17,523;Parcelas Pagas no Mês                                                 ; 
20;5;89564;82917;26/02/2020;26/05/2020;27/05/2020;1949870;1;34958701;RI;3;194,7;0,09;17,523;Parcelas Pagas no Mês                                                 ; 
20;5;89564;80669;26/10/2019;12/05/2020;13/05/2020;1843491;1;27800201;RI;5;200,81;0,1;20,081;Parcelas Pagas no Mês                                                 ; 
20;5;89564;89223;07/01/2020;06/05/2020;07/05/2020;1902557;1;32152201;RI;4;622,88;0,09;56,0592;Parcelas Pagas no Mês                                                 ; 
20;5;89564;89223;17/12/2019;15/05/2020;07/05/2020;1887119;1;31126401;RI;5;483,75;0,09;43,5375;Parcelas Pagas no Mês                                                 ; 
20;5;89564;88876;04/03/2020;03/05/2020;05/05/2020;1958611;1;35308601;RI;2;67,68;0,09;6,0912;Parcelas Pagas no Mês                                                 ; 
20;5;89564;96802;22/11/2019;20/05/2020;20/05/2020;1866654;1;29600701;RI;6;1225,5;0,09;110,295;Parcelas Pagas no Mês                                                 ; 
20;5;89564;96803;21/11/2019;19/05/2020;20/05/2020;1866251;1;29561901;RI;6;946,5;0,09;85,185;Parcelas Pagas no Mês                                                 ; 
20;5;89564;96802;23/12/2019;21/05/2020;21/05/2020;1891936;1;31464401;RI;5;154,26;0,09;13,8834;Parcelas Pagas no Mês                                                 ; 
20;5;89564;96803;30/12/2019;28/05/2020;28/05/2020;1897613;1;31881501;RI;5;174,06;0,09;15,6654;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86451;26/02/2020;26/05/2020;26/05/2020;1950554;1;34997001;RI;3;177,67;0,1;17,767;Parcelas Pagas no Mês                                                 ; 
20;5;89564;89304;30/11/2019;28/05/2020;29/05/2020;1873762;1;30162801;RI;6;516,8;0,08;41,344;Parcelas Pagas no Mês                                                 ; 
20;5;89564;89305;29/11/2019;27/05/2020;28/05/2020;1873040;1;30109501;RI;6;724,91;0,08;57,9928;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86454;13/02/2020;13/05/2020;07/05/2020;1937424;1;34215801;RI;2;183;0,1;18,3;Parcelas Pagas no Mês                                                 ; 
20;5;89564;89582;25/02/2020;25/05/2020;11/05/2020;1948516;1;34878201;RI;3;811,65;0,09;73,0485;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86280;13/12/2019;11/05/2020;12/05/2020;1884173;1;30950701;RI;5;545,85;0,09;49,1265;Parcelas Pagas no Mês                                                 ; 
20;5;89564;80381;08/11/2019;06/05/2020;07/05/2020;1855720;1;28770001;RI;6;930,17;0,1;93,017;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86344;23/12/2019;20/06/2020;18/05/2020;1892992;1;31539401;RI;6;259;0,1;25,9;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86227;13/11/2019;11/05/2020;12/05/2020;1859880;1;29042601;RI;6;468,83;0,1;46,883;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86622;05/02/2020;05/05/2020;08/05/2020;1927695;1;33705601;RI;3;386,84;0,1;38,684;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86622;26/02/2020;26/05/2020;27/05/2020;1948986;1;34912101;RI;3;54,67;0,09;4,9203;Parcelas Pagas no Mês                                                 ; 
